ml_08,sigmoid,3,10,96.3994152545929,1505327531.6075552,1505327628.0069704
ml_13,sigmoid,3,1000,172.39189982414246,1505327465.6532273,1505327638.0451272
ml_09,sigmoid,3,20,153.1793086528778,1505327518.1488812,1505327671.3281898
ml_07,sigmoid,1,5,748.6688730716705,1505327191.8975086,1505327940.5663817
ml_04,tanh,1,100,30.0591938495636,1505328790.760867,1505328820.820061
ml_06,tanh,1,1000,30.349968433380127,1505328792.2084072,1505328822.5583756
ml_05,tanh,1,500,34.708603858947754,1505328791.5866973,1505328826.2953012
ml_03,tanh,1,50,36.569422006607056,1505328675.9157434,1505328712.4851654
ml_12,sigmoid,1,500,55.66600751876831,1505328799.243678,1505328854.9096856
ml_13,sigmoid,1,1000,66.31819224357605,1505328797.9247034,1505328864.2428956
ml_04,tanh,1,100,32.499953508377075,1505328840.5298457,1505328873.0297992
ml_06,tanh,1,1000,34.3140606880188,1505328842.3530152,1505328876.6670759
ml_03,tanh,1,50,39.90793752670288,1505328732.1108737,1505328772.0188112
ml_05,tanh,1,500,43.7041380405426,1505328846.0591488,1505328889.7632868
ml_02,tanh,1,20,125.85718750953674,1505328789.0854487,1505328914.9426363
ml_10,sigmoid,1,50,120.6379816532135,1505328798.10599,1505328918.7439716
ml_11,sigmoid,1,100,125.4941098690033,1505328679.5876338,1505328805.0817437
ml_04,tanh,1,100,34.62606620788574,1505328892.8394995,1505328927.4655657
ml_06,tanh,1,1000,32.59513330459595,1505328896.600289,1505328929.1954224
ml_03,tanh,1,50,44.27021598815918,1505328791.5325105,1505328835.8027265
ml_05,tanh,1,500,40.69206643104553,1505328909.6062603,1505328950.2983267
ml_12,sigmoid,1,500,79.03967142105103,1505328875.332471,1505328954.3721423
ml_09,sigmoid,1,20,167.6338164806366,1505328794.7581825,1505328962.391999
ml_01,tanh,1,10,174.9761769771576,1505328788.3345656,1505328963.3107426
ml_13,sigmoid,1,1000,89.8104248046875,1505328885.0888453,1505328974.89927
ml_04,tanh,1,100,33.062397480010986,1505328947.168815,1505328980.2312124
ml_06,tanh,1,1000,34.327282428741455,1505328949.0838597,1505328983.411142
ml_03,tanh,1,50,42.299519777297974,1505328855.328809,1505328897.6283288
ml_10,sigmoid,1,50,73.61743187904358,1505328938.334144,1505329011.951576
ml_05,tanh,1,500,45.2909779548645,1505328970.5295184,1505329015.8204963
ml_04,tanh,2,100,24.111436128616333,1505329001.8865936,1505329025.9980297
ml_02,tanh,1,20,93.70851492881775,1505328935.4844816,1505329029.1929965
ml_08,sigmoid,1,10,239.48834586143494,1505328793.6499836,1505329033.1383295
ml_12,sigmoid,1,500,66.91005373001099,1505328974.0521476,1505329040.9622014
ml_03,tanh,2,50,15.630284547805786,1505328918.326939,1505328933.9572237
ml_06,tanh,2,1000,46.19625115394592,1505329004.5243862,1505329050.7206373
ml_13,sigmoid,1,1000,60.05932426452637,1505328995.7821276,1505329055.841452
ml_04,tanh,2,100,16.868085384368896,1505329047.2936826,1505329064.161768
ml_05,tanh,2,500,31.19868755340576,1505329037.8529747,1505329069.0516622
ml_03,tanh,2,50,13.001184225082397,1505328954.6877618,1505328967.688946
ml_00,tanh,1,5,305.7023603916168,1505328784.9778824,1505329090.6802428
ml_11,sigmoid,1,100,155.65834212303162,1505328825.7732916,1505328981.4316337
ml_04,tanh,2,100,18.80670166015625,1505329085.8821683,1505329104.68887
ml_12,sigmoid,1,500,50.51611876487732,1505329061.627836,1505329112.1439548
ml_03,tanh,2,50,18.104148387908936,1505328988.3205745,1505329006.424723
ml_05,tanh,2,500,31.502758026123047,1505329091.8170693,1505329123.3198273
ml_10,sigmoid,1,50,103.66700792312622,1505329031.5398483,1505329135.2068563
ml_09,sigmoid,1,20,160.64900755882263,1505328982.089793,1505329142.7388005
ml_04,tanh,2,100,19.8856360912323,1505329126.078612,1505329145.9642482
ml_13,sigmoid,1,1000,72.33011269569397,1505329076.2744823,1505329148.604595
ml_01,tanh,1,10,173.40848779678345,1505328984.1858609,1505329157.5943487
ml_03,tanh,2,50,20.7869610786438,1505329027.2198353,1505329048.0067964
ml_02,tanh,1,20,113.23802852630615,1505329049.888576,1505329163.1266046
ml_05,tanh,2,500,31.37067699432373,1505329145.609813,1505329176.98049
ml_12,sigmoid,2,500,44.460509300231934,1505329132.9308105,1505329177.3913198
ml_04,tanh,3,100,20.146777868270874,1505329168.9542677,1505329189.1010456
ml_03,tanh,3,50,12.809956073760986,1505329069.8021765,1505329082.6121325
ml_04,tanh,3,100,20.027050018310547,1505329211.1166599,1505329231.14371
ml_03,tanh,3,50,12.8990159034729,1505329104.4674418,1505329117.3664577
ml_05,tanh,2,500,31.423696756362915,1505329199.2475822,1505329230.671279
ml_11,sigmoid,1,100,114.2952516078949,1505329002.1720998,1505329116.4673514
ml_10,sigmoid,1,50,97.4538950920105,1505329154.8616703,1505329252.3155653
ml_12,sigmoid,2,500,59.541428565979004,1505329199.9206383,1505329259.462067
ml_13,sigmoid,2,1000,93.00038647651672,1505329172.5406246,1505329265.541011
ml_03,tanh,3,50,15.57145619392395,1505329139.3170052,1505329154.8884614
ml_04,tanh,3,100,20.304601192474365,1505329253.5181038,1505329273.822705
ml_05,tanh,3,500,26.712284088134766,1505329254.0354009,1505329280.747685
ml_01,tanh,1,10,108.19677877426147,1505329177.5859833,1505329285.782762
ml_03,tanh,3,50,14.564364910125732,1505329176.636487,1505329191.200852
ml_02,tanh,1,20,122.34798288345337,1505329183.99885,1505329306.346833
ml_04,tanh,3,100,20.03676986694336,1505329295.9889014,1505329316.0256712
ml_10,sigmoid,2,50,56.733466148376465,1505329273.086518,1505329329.8199842
ml_05,tanh,3,500,27.173954486846924,1505329305.1988575,1505329332.372812
ml_08,sigmoid,1,10,285.9378583431244,1505329052.9496217,1505329338.88748
ml_12,sigmoid,2,500,74.31435585021973,1505329281.5017161,1505329355.816072
ml_11,sigmoid,1,100,110.07816982269287,1505329136.4149106,1505329246.4930804
ml_09,sigmoid,1,20,219.19182634353638,1505329162.7205527,1505329381.912379
ml_02,tanh,2,20,55.52144813537598,1505329328.0715466,1505329383.5929947
ml_13,sigmoid,2,1000,93.23028445243835,1505329290.5027452,1505329383.7330296
ml_10,sigmoid,2,50,50.27585458755493,1505329350.5214963,1505329400.797351
ml_05,tanh,3,500,53.842207193374634,1505329356.5885425,1505329410.4307497
ml_11,sigmoid,2,100,32.140347719192505,1505329267.4568043,1505329299.597152
ml_12,sigmoid,2,500,59.16258931159973,1505329377.3648672,1505329436.5274565
ml_05,tanh,3,500,27.33273983001709,1505329434.8115475,1505329462.1442873
ml_02,tanh,2,20,57.54812693595886,1505329406.4854934,1505329464.0336204
ml_10,sigmoid,2,50,49.08689332008362,1505329421.4460201,1505329470.5329134
ml_11,sigmoid,2,100,41.45145797729492,1505329321.3424323,1505329362.7938902
ml_01,tanh,1,10,186.34151554107666,1505329305.9751434,1505329492.316659
ml_13,sigmoid,2,1000,92.79846358299255,1505329408.8001018,1505329501.5985653
ml_10,sigmoid,2,50,32.966636180877686,1505329491.1672554,1505329524.1338916
ml_07,sigmoid,1,5,733.1321251392365,1505328792.9014432,1505329526.0335684
ml_12,sigmoid,3,500,77.48544216156006,1505329459.9692507,1505329537.4546928
ml_08,sigmoid,1,10,201.90420627593994,1505329358.5446782,1505329560.4488845
ml_02,tanh,2,20,75.60194873809814,1505329485.271655,1505329560.8736038
ml_11,sigmoid,2,100,62.220826387405396,1505329384.5594392,1505329446.7802656
ml_09,sigmoid,1,20,189.18044877052307,1505329402.2488594,1505329591.4293082
ml_00,tanh,1,5,491.70389676094055,1505329110.3444915,1505329602.0483882
ml_10,sigmoid,3,50,62.35539221763611,1505329546.0224605,1505329608.3778527
ml_12,sigmoid,3,500,51.740819692611694,1505329560.7713988,1505329612.5122185
ml_13,sigmoid,2,1000,92.82407712936401,1505329525.4963417,1505329618.3204188
ml_02,tanh,2,20,55.78043866157532,1505329582.4533784,1505329638.233817
ml_11,sigmoid,2,100,55.991381883621216,1505329467.4519765,1505329523.4433584
ml_01,tanh,2,10,133.3067445755005,1505329513.5191162,1505329646.8258607
ml_10,sigmoid,3,50,43.73262166976929,1505329630.2588465,1505329673.9914682
ml_12,sigmoid,3,500,51.7442364692688,1505329636.5151834,1505329688.25942
ml_11,sigmoid,3,100,45.120908975601196,1505329546.0061643,1505329591.1270733
ml_02,tanh,3,20,48.23377823829651,1505329660.3086216,1505329708.5424
ml_09,sigmoid,2,20,111.57334446907043,1505329612.1232162,1505329723.6965606
ml_10,sigmoid,3,50,43.701112270355225,1505329696.2409112,1505329739.9420235
ml_01,tanh,2,10,101.77069139480591,1505329668.4865263,1505329770.2572176
ml_02,tanh,3,20,48.75463652610779,1505329731.5015607,1505329780.2561972
ml_11,sigmoid,3,100,49.02435278892517,1505329614.1796684,1505329663.2040212
ml_10,sigmoid,3,50,31.24579644203186,1505329761.7915535,1505329793.03735
ml_00,tanh,1,5,196.25214338302612,1505329621.7810624,1505329818.0332057
ml_13,sigmoid,3,1000,173.02549362182617,1505329645.360223,1505329818.3857167
ml_02,tanh,3,20,43.58419847488403,1505329803.2981982,1505329846.8823967
ml_08,sigmoid,1,10,276.9438850879669,1505329580.0043707,1505329856.9482558
ml_11,sigmoid,3,100,56.67037224769592,1505329686.3389704,1505329743.0093427
ml_01,tanh,2,10,105.68965911865234,1505329791.41199,1505329897.101649
ml_09,sigmoid,2,20,164.65893268585205,1505329745.8932524,1505329910.552185
ml_02,tanh,3,20,60.2800498008728,1505329869.3499744,1505329929.6300242
ml_11,sigmoid,3,100,52.48778223991394,1505329765.8163142,1505329818.3040965
ml_00,tanh,1,5,178.91091108322144,1505329837.7751503,1505330016.6860614
ml_13,sigmoid,3,1000,171.58330655097961,1505329847.060267,1505330018.6435735
ml_01,tanh,2,10,111.1669921875,1505329918.994511,1505330030.161503
ml_08,sigmoid,2,10,161.196359872818,1505329877.5983815,1505330038.7947414
ml_09,sigmoid,2,20,149.47042608261108,1505329932.425001,1505330081.895427
ml_07,sigmoid,1,5,537.8088569641113,1505329546.6229415,1505330084.4317985
ml_01,tanh,3,10,75.63296461105347,1505330051.8181033,1505330127.451068
ml_00,tanh,2,5,118.7042920589447,1505330037.5402527,1505330156.2445447
ml_08,sigmoid,2,10,117.15331244468689,1505330059.5283823,1505330176.6816947
ml_09,sigmoid,2,20,114.87791013717651,1505330102.5252957,1505330217.4032059
ml_13,sigmoid,3,1000,171.40338397026062,1505330046.2760031,1505330217.679387
ml_01,tanh,3,10,73.90709829330444,1505330150.3522303,1505330224.2593286
ml_00,tanh,2,5,135.992511510849,1505330177.0080612,1505330313.0005727
ml_09,sigmoid,3,20,81.26682877540588,1505330239.1760874,1505330320.4429162
ml_01,tanh,3,10,77.36538004875183,1505330247.1766558,1505330324.5420358
ml_08,sigmoid,2,10,143.54459190368652,1505330197.3696902,1505330340.914282
ml_13,sigmoid,3,1000,171.1585648059845,1505330246.061059,1505330417.2196238
ml_00,tanh,2,5,112.84760570526123,1505330333.7901957,1505330446.6378014
ml_01,tanh,3,10,99.35882711410522,1505330346.9798005,1505330446.3386276
ml_09,sigmoid,3,20,128.3456847667694,1505330342.465376,1505330470.8110607
ml_08,sigmoid,2,10,159.28733372688293,1505330361.5596354,1505330520.8469691
ml_07,sigmoid,1,5,446.997029542923,1505330104.238899,1505330551.2359285
ml_00,tanh,2,5,130.25400590896606,1505330467.5092554,1505330597.7632613
ml_09,sigmoid,3,20,107.32628965377808,1505330492.501407,1505330599.8276966
ml_08,sigmoid,3,10,76.1439254283905,1505330542.8129153,1505330618.9568408
ml_00,tanh,3,5,63.37530517578125,1505330619.3650203,1505330682.7403255
ml_09,sigmoid,3,20,65.79316902160645,1505330621.5243802,1505330687.3175492
ml_08,sigmoid,3,10,85.6529426574707,1505330640.933634,1505330726.5865767
ml_00,tanh,3,5,58.81845736503601,1505330704.578808,1505330763.3972654
ml_08,sigmoid,3,10,75.88263177871704,1505330748.2744548,1505330824.1570866
ml_00,tanh,3,5,59.48150014877319,1505330785.1603372,1505330844.6418374
ml_00,tanh,3,5,86.86045861244202,1505330866.9405036,1505330953.8009622
ml_08,sigmoid,3,10,114.11467933654785,1505330845.9161959,1505330960.0308752
ml_07,sigmoid,1,5,486.97073197364807,1505330570.7477398,1505331057.7184718
ml_07,sigmoid,2,5,276.2727973461151,1505331078.3478527,1505331354.62065
ml_07,sigmoid,2,5,183.53031373023987,1505331375.162842,1505331558.6931558
ml_06,tanh,2,1000,28.07453441619873,1505332694.2723327,1505332722.346867
ml_06,tanh,2,1000,27.497686624526978,1505332744.8178985,1505332772.3155851
ml_06,tanh,3,1000,55.44418787956238,1505333363.3281524,1505333418.7723403
