09,1,3,100,20.247756242752075
02,1,3,100,20.38884949684143
07,1,3,100,20.571941375732422
01,1,3,100,20.491092681884766
03,1,3,500,15.271934986114502
00,1,3,500,22.84515881538391
06,1,3,500,26.625065565109253
10,1,3,500,26.806076288223267
09,1,3,500,26.991687059402466
05,1,3,500,26.773080348968506
08,1,3,500,26.885547637939453
12,1,3,500,27.019110441207886
04,1,3,500,27.183956623077393
13,1,3,500,27.61862587928772
01,1,3,500,27.357590675354004
02,1,3,500,27.730672121047974
07,1,3,500,27.87851905822754
11,1,3,500,27.725250959396362
03,2,3,500,35.08712458610535
00,2,3,500,50.588316202163696
04,2,3,500,51.51748728752136
10,2,3,500,51.740540504455566
13,2,3,500,52.86028790473938
07,2,3,500,52.846782207489014
02,2,3,500,52.73672103881836
06,2,3,500,76.95623636245728
05,2,3,500,77.36847472190857
12,2,3,500,77.5068747997284
08,2,3,500,77.76407074928284
01,2,3,500,78.3403959274292
11,2,3,500,78.83692026138306
09,2,3,500,103.11525678634644
03,2,3,1000,151.15761518478394
06,2,3,1000,170.9913945198059
10,2,3,1000,170.68202900886536
08,2,3,1000,171.2223036289215
09,2,3,1000,171.27450037002563
04,2,3,1000,171.32109999656677
12,2,3,1000,171.31993913650513
05,2,3,1000,171.13323736190796
01,2,3,1000,175.23846411705017
07,2,3,1000,175.50607419013977
02,2,3,1000,175.2422070503235
13,2,3,1000,175.3196096420288
11,2,3,1000,175.40690231323242
03,1,3,1000,71.355966091156
08,1,3,1000,88.12831425666809
05,1,3,1000,88.18697547912598
09,1,3,1000,88.28084826469421
13,1,3,1000,90.4388518333435
