ml_04,1507171799.3336723,1507172322.7338428,523.4001705646515,0.9704
ml_05,1507171799.3118958,1507172323.2624543,523.950558423996,0.9704
****
ml_12,1507174708.119946,1507175205.054177,496.93423104286194,0.96835
ml_10,1507174708.2172327,1507175212.345111,504.1278781890869,0.96855
ml_04,1507174546.6704922,1507175060.6038148,513.9333226680756,0.9689
ml_06,1507174545.6238158,1507175231.7522397,686.1284239292145,0.96935
ml_09,1507174708.1684256,1507175230.7458105,522.5773849487305,0.96935
ml_03,1507174708.2128496,1507175233.0064604,524.7936108112335,0.96935
ml_07,1507174711.0769022,1507175220.7540329,509.6771306991577,0.96875
ml_01,1507174715.1869788,1507175225.9318001,510.74482131004333,0.9689
ml_08,1507174708.0983996,1507175232.1353705,524.0369708538055,0.96935
ml_13,1507174708.4230905,1507175232.8363943,524.4133038520813,0.96935
ml_05,1507174708.179253,1507175232.752948,524.5736949443817,0.96935
ml_02,1507174712.2160795,1507175225.336526,513.1204464435577,0.9689
ml_11,1507174711.7802951,1507175226.7129948,514.9326996803284,0.96905
****
ml_04,1507175233.327101,1507175856.302082,622.9749810695648,0.9686
ml_12,1507175394.9103143,1507175861.2393224,466.329008102417,0.9686
ml_10,1507175395.0823622,1507175873.3599641,478.27760195732117,0.9693
ml_01,1507175401.9006007,1507175865.9010036,464.0004029273987,0.96885
ml_02,1507175399.0869212,1507175863.683649,464.596727848053,0.96895
ml_03,1507175394.9675288,1507175875.9959548,481.02842593193054,0.9693
ml_11,1507175398.2229571,1507175864.9963462,466.77338910102844,0.9689
ml_08,1507175395.0477026,1507175879.472451,484.42474842071533,0.96965
ml_06,1507175396.2040722,1507175881.2077973,485.0037250518799,0.96965
ml_09,1507175395.015066,1507175880.560329,485.5452630519867,0.96965
ml_13,1507175395.0481987,1507175881.3135142,486.2653155326843,0.96965
ml_05,1507175396.626074,1507175881.2878566,484.66178250312805,0.96965
ml_07,1507175397.5418832,1507175875.6466355,478.1047523021698,0.96935
****
ml_09,1507176070.0331166,1507176529.9016078,459.8684911727905,0.96865
ml_12,1507176069.9717364,1507176532.612625,462.6408884525299,0.96865
ml_08,1507176069.7163293,1507176547.624412,477.90808272361755,0.96915
ml_10,1507176069.912515,1507176548.4387429,478.5262279510498,0.9694
ml_01,1507176075.2564402,1507176544.2923102,469.03587007522583,0.96915
ml_05,1507176069.9426363,1507176551.0610716,481.118435382843,0.96945
ml_06,1507176069.9998019,1507176552.318535,482.31873321533203,0.96945
ml_03,1507176070.028795,1507176553.3722801,483.3434851169586,0.96945
ml_07,1507176070.9938133,1507176543.1222022,472.12838888168335,0.96915
ml_02,1507176070.9286559,1507176543.1460547,472.21739888191223,0.96915
ml_04,1507176070.047714,1507176552.7707198,482.72300577163696,0.96945
ml_13,1507176070.0864627,1507176553.3876033,483.3011405467987,0.96945
ml_11,1507176071.4738832,1507176545.2187214,473.74483823776245,0.96915
****
ml_06,1507176729.4037738,1507177185.6623914,456.2586176395416,0.9684
ml_13,1507176728.270016,1507177183.9930248,455.7230088710785,0.9684
ml_09,1507176729.3726304,1507177192.0515366,462.6789062023163,0.9687
ml_04,1507176729.276302,1507177194.0430331,464.76673102378845,0.969
ml_10,1507176729.454739,1507177206.3601508,476.9054117202759,0.96935
ml_03,1507176729.438523,1507177209.2790082,479.8404850959778,0.96935
ml_02,1507176730.7689006,1507177197.0497808,466.2808802127838,0.96885
ml_08,1507176729.1941555,1507177209.816166,480.62201046943665,0.96935
ml_11,1507176731.3374982,1507177198.098161,466.76066279411316,0.96905
ml_05,1507176729.4401443,1507177209.8906434,480.4504990577698,0.96935
ml_01,1507176734.9406283,1507177204.9848814,470.0442531108856,0.9692
ml_12,1507176728.8199062,1507177209.574193,480.75428676605225,0.96935
ml_07,1507176730.121066,1507177202.6877828,472.56671667099,0.96915
****
ml_12,1507182982.3325818,1507183509.9863389,527.6537570953369,0.96885
ml_13,1507182982.315697,1507183510.9070084,528.591311454773,0.9689
ml_03,1507182982.3042796,1507183514.8643184,532.5600388050079,0.9693
ml_05,1507182982.135804,1507183513.8809624,531.7451584339142,0.9693
ml_06,1507182981.6446712,1507183515.8414605,534.196789264679,0.9693
ml_09,1507182982.3399491,1507183515.9242284,533.5842792987823,0.96935
ml_08,1507182982.3715057,1507183521.4340668,539.0625610351562,0.9694
ml_10,1507182982.3137293,1507183529.6729884,547.3592591285706,0.9696
ml_04,1507182982.3521743,1507183534.172425,551.820250749588,0.96995
ml_01,1507182988.5522735,1507183536.055775,547.5035014152527,0.96995
ml_02,1507182983.1218274,1507183533.0504506,549.9286231994629,0.96995
ml_07,1507182983.6955884,1507183535.9062815,552.2106931209564,0.96995
ml_11,1507182984.9359694,1507183536.3202455,551.3842761516571,0.96995
****
ml_10,1507220233.673889,1507220762.5179977,528.8441088199615,0.97045
ml_12,1507220234.8202484,1507220762.5834112,527.7631628513336,0.97045
ml_06,1507220233.452247,1507220767.2082553,533.7560083866119,0.97085
ml_05,1507220233.753569,1507220765.710162,531.9565930366516,0.97085
ml_08,1507220233.4885643,1507220775.213235,541.7246706485748,0.97115
ml_02,1507220236.5110416,1507220764.399407,527.8883652687073,0.9707
ml_03,1507220235.0948486,1507220775.5655575,540.4707088470459,0.97125
ml_11,1507220237.1460125,1507220767.0947707,529.9487581253052,0.9709
ml_09,1507220233.5541356,1507220781.1292872,547.5751516819,0.9713
ml_04,1507220233.6778789,1507220781.2102525,547.5323736667633,0.9713
ml_01,1507220240.3259554,1507220780.0105472,539.6845917701721,0.9713
ml_07,1507220235.6781309,1507220778.6892831,543.011152267456,0.9713
****
ml_08,1507220961.4425297,1507221448.2962816,486.8537518978119,0.9693
ml_12,1507220961.4110777,1507221448.882828,487.4717502593994,0.9695
ml_03,1507220961.2336338,1507221454.8657556,493.63212180137634,0.96985
ml_11,1507220969.4059877,1507221448.590386,479.1843981742859,0.9695
ml_09,1507220961.4176965,1507221461.935397,500.5177004337311,0.97065
ml_06,1507220961.3676536,1507221472.434912,511.0672583580017,0.9714
ml_05,1507220961.4387355,1507221470.356331,508.9175956249237,0.9714
ml_04,1507220961.3948274,1507221473.3656592,511.9708318710327,0.9714
ml_10,1507220961.0835915,1507221474.450234,513.3666424751282,0.9714
ml_02,1507220967.0234816,1507221467.4160154,500.3925337791443,0.9708
ml_01,1507220967.156181,1507221474.6835778,507.52739667892456,0.9714
ml_07,1507220967.8164093,1507221474.7252,506.9087905883789,0.9714
****
ml_06,1507221637.9560769,1507222100.6670017,462.7109248638153,0.96995
ml_10,1507221635.9790263,1507222098.16718,462.1881537437439,0.96955
ml_12,1507221637.8610692,1507222102.814486,464.9534168243408,0.96995
ml_08,1507221637.9392486,1507222106.325568,468.38631939888,0.9703
ml_02,1507221645.39239,1507222099.4716964,454.07930636405945,0.96995
ml_03,1507221637.9382765,1507222110.5069857,472.56870913505554,0.97085
ml_05,1507221637.4830928,1507222112.456613,474.97352027893066,0.97095
ml_04,1507221637.708407,1507222115.7006576,477.99225068092346,0.97105
ml_09,1507221635.9950676,1507222117.2016861,481.2066185474396,0.97105
ml_11,1507221647.7470927,1507222110.6526814,462.9055886268616,0.97085
ml_07,1507221643.7408288,1507222112.337231,468.5964021682739,0.97095
ml_01,1507221642.8372386,1507222118.3422298,475.5049912929535,0.97105
****
ml_01,1507222312.6519206,1507222764.3486528,451.69673228263855,0.9701
ml_12,1507222307.0900629,1507222769.01588,461.92581725120544,0.97055
ml_08,1507222307.1401193,1507222773.1209917,465.9808723926544,0.971
ml_09,1507222307.2215881,1507222772.7956438,465.5740556716919,0.9711
ml_05,1507222307.2157931,1507222783.8276079,476.61181473731995,0.97145
ml_06,1507222307.3279798,1507222788.1348822,480.80690240859985,0.97155
ml_03,1507222306.811017,1507222787.4248617,480.6138446331024,0.97155
ml_04,1507222307.192522,1507222786.3758378,479.18331575393677,0.97155
ml_10,1507222307.1930823,1507222788.0548573,480.86177492141724,0.97155
ml_02,1507222309.6639063,1507222782.4159377,472.75203132629395,0.97145
ml_07,1507222310.8772447,1507222785.7063265,474.82908177375793,0.97155
ml_11,1507222312.9725266,1507222785.6977944,472.7252678871155,0.97155
****
ml_09,1507222946.634096,1507223394.3467555,447.71265959739685,0.96975
ml_04,1507222946.6545794,1507223394.2101526,447.55557322502136,0.96975
ml_03,1507222946.4631484,1507223400.6811192,454.2179708480835,0.9704
ml_06,1507222946.7199636,1507223402.2773018,455.55733823776245,0.97075
ml_12,1507222946.654375,1507223403.2190936,456.56471848487854,0.97075
ml_08,1507222946.517724,1507223406.2005763,459.682852268219,0.97115
ml_05,1507222946.539439,1507223408.6161327,462.07669377326965,0.97115
ml_01,1507222952.9399612,1507223409.723169,456.7832078933716,0.97115
ml_10,1507222946.5713482,1507223415.708946,469.13759779930115,0.97155
ml_02,1507222955.000412,1507223414.932273,459.9318609237671,0.97155
ml_11,1507222956.785473,1507223416.0437665,459.25829339027405,0.97155
ml_07,1507222953.3074162,1507223416.4522407,463.1448245048523,0.97155
****
ml_05,1507229330.6749613,1507229897.50929,566.8343286514282,0.97025
ml_04,1507229330.5575907,1507229899.7511601,569.1935694217682,0.9703
ml_06,1507229330.723474,1507229904.9422865,574.2188124656677,0.97035
ml_08,1507229330.610638,1507229906.9240444,576.3134064674377,0.9706
ml_01,1507229336.3963845,1507229902.7837849,566.3874003887177,0.97035
ml_09,1507229330.285023,1507229909.106041,578.8210179805756,0.9708
ml_10,1507229330.6486557,1507229909.4066343,578.7579786777496,0.9708
ml_03,1507229330.6395788,1507229909.7507122,579.1111333370209,0.9708
ml_11,1507229338.2370694,1507229900.6991858,562.4621164798737,0.9703
ml_02,1507229336.4707587,1507229909.9693532,573.4985945224762,0.9708
ml_07,1507229334.3609781,1507229912.5014136,578.1404354572296,0.9708
****
ml_03,1507236095.8374355,1507236680.1742263,584.3367908000946,0.9693
ml_04,1507236097.661293,1507236681.4348955,583.7736024856567,0.96955
ml_05,1507236095.93248,1507236682.6352494,586.70276927948,0.9697
ml_09,1507236097.3590372,1507236683.3192134,585.9601762294769,0.9697
ml_08,1507236097.2419176,1507236687.8646598,590.6227421760559,0.9698
ml_06,1507236097.6832516,1507236689.3001168,591.616865158081,0.9702
ml_07,1507236098.486704,1507236681.4358938,582.9491896629333,0.9697
ml_10,1507236097.689329,1507236691.0217845,593.3324556350708,0.9702
ml_02,1507236098.0922382,1507236684.8174615,586.7252233028412,0.96975
ml_11,1507236098.0080602,1507236685.852614,587.8445537090302,0.9698
ml_01,1507236103.0385094,1507236691.3816051,588.343095779419,0.9702
****
ml_06,1507238006.3170383,1507238555.188757,548.8717186450958,0.96915
ml_09,1507238006.771091,1507238555.8978717,549.1267807483673,0.9694
ml_05,1507238006.5641646,1507238559.7829452,553.2187805175781,0.96965
ml_01,1507238013.1058304,1507238555.1304114,542.0245809555054,0.9692
ml_11,1507238008.0212202,1507238555.8659427,547.8447225093842,0.9694
ml_08,1507238006.658921,1507238568.8980477,562.2391266822815,0.96975
ml_04,1507238006.6677077,1507238572.1565306,565.4888229370117,0.97025
ml_03,1507238006.141119,1507238572.502323,566.3612039089203,0.97045
ml_02,1507238008.0613794,1507238564.0273125,555.9659330844879,0.9696
ml_10,1507238006.5700436,1507238573.492517,566.9224734306335,0.97045
ml_07,1507238007.2434275,1507238575.7419417,568.498514175415,0.97045
****
ml_06,1507241248.9278235,1507241800.7865489,551.858725309372,0.9691
ml_05,1507241248.9968371,1507241800.2839525,551.2871153354645,0.9691
ml_11,1507241249.0595453,1507241801.0524292,551.9928839206696,0.9691
ml_08,1507241249.0096078,1507241813.1525896,564.1429817676544,0.9699
ml_03,1507241249.006398,1507241817.762719,568.7563209533691,0.97035
ml_10,1507241249.0185316,1507241815.0014665,565.9829349517822,0.9701
ml_04,1507241249.0286832,1507241817.8964317,568.8677484989166,0.97035
ml_02,1507241248.9181454,1507241807.100006,558.1818606853485,0.9694
ml_09,1507241248.545125,1507241820.351547,571.806421995163,0.97055
ml_01,1507241254.5642726,1507241823.5080965,568.9438238143921,0.97055
ml_07,1507241249.146778,1507241823.4500072,574.3032290935516,0.97055
****
ml_05,1507242828.6817148,1507243387.027685,558.3459701538086,0.9695
ml_08,1507242828.691578,1507243398.2054856,569.5139076709747,0.96995
ml_01,1507242835.0207832,1507243399.3349545,564.3141713142395,0.96995
ml_03,1507242828.7131054,1507243409.081285,580.3681795597076,0.97095
ml_06,1507242828.700012,1507243408.988402,580.2883899211884,0.97095
ml_04,1507242828.6588254,1507243409.5733187,580.9144933223724,0.97095
ml_10,1507242828.5779722,1507243408.7585785,580.1806063652039,0.97095
ml_09,1507242828.1649342,1507243409.3158512,581.1509170532227,0.97095
ml_02,1507242827.7625623,1507243405.1592038,577.3966414928436,0.97075
ml_11,1507242828.313651,1507243409.505195,581.1915438175201,0.97095
ml_07,1507242829.1556327,1507243410.7092175,581.5535848140717,0.97095
****
ml_05,1507246680.886182,1507247149.016517,468.130334854126,0.9703
ml_09,1507246680.8226075,1507247151.3493245,470.52671694755554,0.97045
ml_10,1507246680.8891268,1507247160.5856323,479.6965055465698,0.97115
ml_03,1507246680.9683492,1507247160.7552464,479.7868971824646,0.97115
ml_08,1507246680.2334683,1507247162.5557394,482.3222711086273,0.97115
ml_04,1507246680.9673302,1507247167.65308,486.6857497692108,0.9715
ml_06,1507246648.5831048,1507247137.355694,488.77258920669556,0.9715
ml_01,1507246656.4938612,1507247139.2809374,482.7870762348175,0.9715
ml_07,1507246680.473962,1507247168.8727183,488.39875626564026,0.9715
ml_02,1507246681.9134433,1507247170.1023252,488.1888818740845,0.9715
****
ml_04,1507247747.6738734,1507248187.7367702,440.0628967285156,0.9706
ml_09,1507247747.7878108,1507248189.239288,441.45147728919983,0.97075
ml_06,1507247749.4762323,1507248193.866425,444.3901927471161,0.97095
ml_07,1507247750.5281248,1507248186.6545665,436.1264417171478,0.9706
ml_05,1507247749.3736074,1507248194.0130966,444.63948917388916,0.97105
ml_03,1507247749.5360224,1507248199.2281744,449.69215202331543,0.9716
ml_08,1507247749.5115414,1507248199.4454892,449.93394780158997,0.9716
ml_10,1507247747.8181195,1507248201.2640553,453.44593572616577,0.9716
ml_02,1507247747.9379017,1507248192.9787257,445.0408239364624,0.97105
ml_01,1507247724.0507708,1507248169.766059,445.71528816223145,0.9716
****
ml_04,1507248345.2672672,1507248753.1433275,407.87606024742126,0.9705
ml_09,1507248345.1925528,1507248759.722538,414.52998518943787,0.971
ml_05,1507248344.7473228,1507248762.8016417,418.0543189048767,0.9712
ml_06,1507248345.1708686,1507248765.9843264,420.81345772743225,0.9712
ml_10,1507248345.1149294,1507248771.0138438,425.8989143371582,0.97145
ml_07,1507248346.3925924,1507248761.953949,415.56135654449463,0.9712
ml_08,1507248345.2104452,1507248772.061961,426.8515157699585,0.97145
ml_03,1507248345.1488225,1507248772.4148967,427.266074180603,0.97145
ml_01,1507248320.4500978,1507248741.8838887,421.4337909221649,0.97145
ml_02,1507248345.2702217,1507248771.1220586,425.85183691978455,0.97145
****
ml_06,1507248945.407714,1507249354.8920107,409.48429679870605,0.9704
ml_05,1507248945.489135,1507249367.1013827,421.6122477054596,0.9712
ml_08,1507248945.4408822,1507249370.0867891,424.6459069252014,0.9712
ml_02,1507248945.2484667,1507249367.0325541,421.7840874195099,0.9712
ml_03,1507248945.505186,1507249374.8404484,429.335262298584,0.97145
ml_10,1507248945.6267157,1507249375.751905,430.1251893043518,0.97145
ml_04,1507248945.3035524,1507249377.3159173,432.01236486434937,0.97145
ml_09,1507248945.544796,1507249376.3202398,430.77544379234314,0.97145
ml_01,1507248919.6701725,1507249347.1192904,427.44911789894104,0.97145
ml_07,1507248947.8471274,1507249376.8131568,428.9660294055939,0.97145
****
ml_03,1507249534.039679,1507249946.05505,412.0153708457947,0.97055
ml_05,1507249533.8872614,1507249957.5678449,423.68058347702026,0.9711
ml_08,1507249534.027354,1507249962.100415,428.0730609893799,0.97125
ml_02,1507249535.415796,1507249958.0302157,422.6144196987152,0.97115
ml_06,1507249534.2514832,1507249963.277982,429.02649879455566,0.97125
ml_10,1507249533.954249,1507249966.9005852,432.94633626937866,0.97145
ml_09,1507249534.000607,1507249966.5231004,432.52249336242676,0.97145
ml_01,1507249509.934789,1507249935.7914355,425.85664653778076,0.97145
ml_04,1507249534.0440178,1507249967.3137934,433.2697756290436,0.97145
ml_07,1507249538.7908432,1507249968.30502,429.51417684555054,0.97145
****
ml_04,1507250193.2643316,1507250603.7510595,410.48672795295715,0.9708
ml_09,1507250193.2704594,1507250606.0395284,412.7690689563751,0.9709
ml_07,1507250198.818182,1507250603.420379,404.602196931839,0.9708
ml_08,1507250192.8108282,1507250615.5151663,422.70433807373047,0.9713
ml_02,1507250195.9767497,1507250608.60814,412.63139033317566,0.971
ml_06,1507250193.0770378,1507250618.316908,425.23987007141113,0.97145
ml_03,1507250193.263778,1507250618.5726736,425.30889558792114,0.97145
ml_01,1507250166.359708,1507250587.373336,421.01362800598145,0.97145
ml_05,1507250193.214712,1507250618.1586118,424.9438998699188,0.97145
****
ml_09,1507250748.962242,1507251158.3984993,409.4362573623657,0.97025
ml_06,1507250748.9133325,1507251162.169611,413.25627851486206,0.97075
ml_08,1507250749.0260065,1507251163.310577,414.28457045555115,0.97075
ml_04,1507250748.730159,1507251172.50199,423.771831035614,0.97115
ml_01,1507250724.2049181,1507251144.001226,419.7963078022003,0.9712
ml_03,1507250748.212533,1507251178.6048782,430.3923451900482,0.97145
ml_05,1507250748.9874415,1507251178.9865248,429.99908328056335,0.97145
ml_07,1507250748.5842886,1507251179.442362,430.8580734729767,0.97145
ml_02,1507250754.0388346,1507251179.4947894,425.45595479011536,0.97145
****
ml_05,1507251414.4010527,1507251789.8567364,375.4556837081909,0.97015
ml_06,1507251414.4713683,1507251795.934779,381.463410615921,0.97035
ml_08,1507251414.5336373,1507251796.5241063,381.99046897888184,0.97035
ml_01,1507251390.2088,1507251772.0399816,381.8311815261841,0.9707
ml_03,1507251414.1258779,1507251805.6938472,391.5679693222046,0.9708
ml_04,1507251414.4748998,1507251808.9458952,394.470995426178,0.97105
ml_09,1507251414.5336137,1507251809.0859282,394.5523145198822,0.97105
ml_02,1507251415.118522,1507251809.0256195,393.9070975780487,0.97105
ml_07,1507251414.2949264,1507251809.1775854,394.88265895843506,0.97105
****
ml_08,1507251935.7864866,1507252291.9005935,356.11410689353943,0.9703
ml_05,1507251935.5165699,1507252293.2789319,357.7623620033264,0.97055
ml_01,1507251908.4166684,1507252261.7321653,353.3154969215393,0.97035
ml_06,1507251935.8854864,1507252297.194889,361.3094027042389,0.9708
ml_04,1507251935.7368402,1507252300.1297927,364.3929524421692,0.9708
ml_03,1507251935.7658296,1507252303.8906162,368.1247866153717,0.97095
ml_09,1507251935.7011998,1507252303.9741893,368.27298951148987,0.97095
ml_02,1507251941.2364354,1507252298.4046426,357.1682071685791,0.9708
ml_07,1507251937.9968536,1507252299.9100788,361.9132251739502,0.97095
****
ml_05,1507252422.303548,1507252766.8059344,344.5023863315582,0.97035
ml_01,1507252397.1730018,1507252739.5669723,342.39397048950195,0.97045
ml_08,1507252422.3513,1507252782.452771,360.1014709472656,0.9709
ml_06,1507252422.5370054,1507252782.6051462,360.06814074516296,0.97095
ml_03,1507252422.3407805,1507252783.1536987,360.81291818618774,0.97095
ml_07,1507252437.3941445,1507252780.080869,342.6867244243622,0.9709
ml_02,1507252441.2314024,1507252776.7611852,335.5297827720642,0.9708
ml_04,1507252422.1397939,1507252785.2198844,363.0800905227661,0.97095
ml_09,1507252422.3743508,1507252785.381934,363.0075831413269,0.97095
****
ml_06,1507485192.023307,1507485685.7710552,493.7477481365204,0.967
ml_03,1507485191.5366993,1507485691.520551,499.9838516712189,0.9677
ml_04,1507485192.0566347,1507485693.27007,501.21343541145325,0.96795
ml_01,1507485197.8505957,1507485690.8725674,493.0219717025757,0.9677
ml_05,1507485191.9896243,1507485696.3322766,504.3426523208618,0.96805
ml_02,1507485191.2986088,1507485700.5641773,509.26556849479675,0.9681
ml_07,1507485195.4125378,1507485702.1737294,506.7611916065216,0.9681
****
ml_05,1507486342.3670483,1507486817.2102838,474.8432354927063,0.96885
ml_04,1507486344.1700249,1507486819.0873911,474.9173662662506,0.96885
ml_06,1507486344.1475296,1507486824.008507,479.86097741127014,0.9692
ml_01,1507486349.350895,1507486817.33671,467.9858150482178,0.96885
ml_02,1507486344.6398032,1507486816.3590438,471.7192406654358,0.96885
ml_03,1507486343.6954288,1507486824.0606458,480.3652169704437,0.96935
ml_07,1507486346.935187,1507486827.627807,480.6926198005676,0.96935
****
ml_05,1507486975.18602,1507487453.1003358,477.9143159389496,0.9684
ml_06,1507486974.6333182,1507487458.1898308,483.556512594223,0.96885
ml_07,1507486980.9081979,1507487446.642451,465.7342531681061,0.9681
ml_03,1507486974.7628505,1507487460.0703652,485.307514667511,0.96905
ml_02,1507486975.6653354,1507487451.9777102,476.312374830246,0.9684
ml_04,1507486974.8874555,1507487458.6391437,483.7516882419586,0.96905
ml_01,1507486981.4183912,1507487462.2106507,480.7922594547272,0.96905
****
ml_05,1507487637.1238194,1507488101.0349643,463.91114497184753,0.96965
ml_02,1507487638.8938625,1507488102.8053503,463.9114878177643,0.9697
ml_01,1507487643.3611858,1507488102.0963547,458.7351689338684,0.9697
ml_03,1507487636.680537,1507488110.5006948,473.82015776634216,0.9701
ml_04,1507487636.9730215,1507488107.7831857,470.81016421318054,0.9701
ml_06,1507487637.1661277,1507488111.9263053,474.7601776123047,0.97005
ml_07,1507487640.79941,1507488117.6072865,476.8078763484955,0.97025
****
ml_06,1507488266.252339,1507488703.8432934,437.59095454216003,0.9691
ml_05,1507488265.78513,1507488706.0584917,440.27336168289185,0.96915
ml_03,1507488266.0051796,1507488708.998127,442.9929473400116,0.9696
ml_04,1507488266.275193,1507488720.8642817,454.58908867836,0.9702
ml_01,1507488272.3782809,1507488717.873618,445.49533700942993,0.9702
ml_02,1507488266.031856,1507488720.3496451,454.3177890777588,0.9702
ml_07,1507488273.9688783,1507488722.219937,448.2510588169098,0.9702
****
ml_06,1507488893.5736933,1507489326.3377485,432.7640552520752,0.96895
ml_04,1507488893.1848261,1507489331.5516458,438.36681962013245,0.9695
ml_03,1507488893.616042,1507489338.171484,444.55544209480286,0.9699
ml_05,1507488893.471012,1507489340.7546482,447.28363609313965,0.9699
ml_02,1507488893.5907931,1507489333.8322754,440.241482257843,0.96975
ml_01,1507488899.7604296,1507489340.4453914,440.6849617958069,0.9699
****
ml_06,1507494999.870982,1507495411.0983844,411.2274024486542,0.9695
ml_03,1507494999.6295378,1507495412.1231186,412.49358081817627,0.9696
ml_04,1507494999.7393854,1507495416.8907914,417.1514060497284,0.9698
ml_02,1507495001.2412307,1507495410.8708522,409.6296215057373,0.9696
ml_05,1507494999.4573193,1507495423.2883804,423.83106112480164,0.96995
ml_01,1507495005.8567073,1507495425.3234391,419.4667317867279,0.96995
****
ml_04,1507513873.8213847,1507514287.1028159,413.2814311981201,0.96945
ml_03,1507513873.7922947,1507514290.328453,416.53615832328796,0.9696
ml_06,1507513873.796187,1507514297.9570043,424.16081738471985,0.96985
ml_05,1507513873.8444772,1507514301.2156348,427.3711576461792,0.97005
ml_02,1507513879.967918,1507514299.4288595,419.46094155311584,0.97005
ml_01,1507513878.8614926,1507514302.327125,423.46563243865967,0.97005
****
ml_04,1507514457.4420536,1507514833.0629196,375.62086606025696,0.97005
ml_06,1507514457.4940917,1507514836.4674335,378.9733417034149,0.97005
ml_03,1507514457.2847023,1507514836.693535,379.4088327884674,0.97005
ml_05,1507514457.7849076,1507514848.5427396,390.7578320503235,0.97065
ml_01,1507514461.97421,1507514848.653242,386.67903208732605,0.97065
ml_02,1507514458.2979047,1507514848.1627994,389.8648946285248,0.97065
****
ml_06,1507514984.9578063,1507515342.7945714,357.83676505088806,0.9701
ml_01,1507514991.2767081,1507515342.2550435,350.9783353805542,0.9702
ml_04,1507514985.2063513,1507515349.3948815,364.1885302066803,0.97025
ml_03,1507514985.0241566,1507515353.1824207,368.15826416015625,0.97035
ml_05,1507514984.7604277,1507515354.1646898,369.40426206588745,0.97035
ml_02,1507514984.8901744,1507515354.6235714,369.7333970069885,0.97035
****
ml_05,1507527087.9131236,1507527421.260683,333.3475594520569,0.96935
ml_04,1507527087.7401779,1507527427.659935,339.91975712776184,0.9699
ml_03,1507527087.7313,1507527432.41256,344.6812598705292,0.97
ml_02,1507527088.7483923,1507527428.0452325,339.29684019088745,0.9699
ml_01,1507527092.568582,1507527431.9710212,339.40243911743164,0.97
****
ml_03,1507517534.4520853,1507517883.9552715,349.5031862258911,0.96945
ml_02,1507517533.99777,1507517883.2019348,349.20416474342346,0.96945
ml_04,1507517534.4843194,1507517891.7321627,357.24784326553345,0.97005
ml_05,1507517534.5328403,1507517897.003718,362.4708776473999,0.9703
ml_01,1507517539.641273,1507517898.7592745,359.11800146102905,0.9703
****
ml_03,1507531116.4083014,1507531459.6231353,343.21483397483826,0.9693
ml_05,1507531116.295623,1507531462.9196258,346.6240026950836,0.96955
ml_04,1507531116.2982764,1507531468.606711,352.30843448638916,0.97005
