08,1,1,1000,25.961039304733276
03,1,1,1000,30.213843822479248
06,1,1,1000,30.22792649269104
10,1,1,1000,30.735966205596924
12,1,1,1000,32.784045934677124
05,1,1,1000,43.290064573287964
01,1,1,1000,42.373321771621704
09,1,1,1000,44.63694453239441
04,1,1,1000,46.21617364883423
02,1,1,1000,48.57470083236694
11,1,1,1000,55.754661083221436
13,1,1,1000,54.74627709388733
07,1,1,1000,91.10395884513855
03,1,1,500,23.777108669281006
00,1,1,500,26.264082193374634
06,1,1,500,26.795231580734253
10,1,1,500,28.936326503753662
12,1,1,500,30.688950777053833
08,1,1,500,30.55028796195984
05,1,1,500,39.93467998504639
04,1,1,500,39.976325035095215
13,1,1,500,39.62208795547485
11,1,1,500,40.79475951194763
02,1,1,500,43.83638668060303
09,1,1,500,48.24469304084778
01,1,1,500,44.567288875579834
07,1,1,500,53.26109290122986
05,1,1,100,23.072591304779053
00,1,1,100,23.466979503631592
04,1,1,100,25.493321418762207
09,1,1,100,27.835874795913696
10,1,1,100,27.861239671707153
06,1,1,100,28.2036395072937
03,1,1,100,30.51256251335144
08,1,1,100,31.64337158203125
12,1,1,100,32.039748668670654
13,1,1,100,41.76845169067383
01,1,1,100,43.81485462188721
11,1,1,100,48.67308449745178
02,1,1,100,49.24328851699829
07,1,1,100,51.33179068565369
06,1,1,50,29.523282289505005
12,1,1,50,30.661298274993896
08,1,1,50,31.084405422210693
03,1,1,50,32.271262884140015
10,1,1,50,33.900107622146606
05,1,1,50,34.78992819786072
09,1,1,50,35.35878014564514
00,1,1,50,39.87404918670654
04,1,1,50,43.77447485923767
13,1,1,50,50.96299386024475
11,1,1,50,55.559062242507935
01,1,1,50,56.77723264694214
02,1,1,50,60.75406742095947
07,1,1,50,76.03569769859314
09,1,1,20,48.91296124458313
05,1,1,20,51.805564880371094
04,1,1,20,53.53385639190674
06,1,1,20,56.21881818771362
00,1,1,20,57.33892560005188
08,1,1,20,61.23794627189636
03,1,1,20,62.00813007354736
10,1,1,20,74.95164442062378
12,1,1,20,77.09568643569946
13,1,1,20,98.04618334770203
07,1,1,20,106.78674340248108
01,1,1,20,111.1470353603363
11,1,1,20,114.90028023719788
02,1,1,20,123.18576955795288
12,1,1,10,68.32756328582764
04,1,1,10,77.49307036399841
10,1,1,10,95.94440412521362
06,1,1,10,103.91482257843018
03,1,1,10,105.1599509716034
09,1,1,10,116.2775342464447
05,1,1,10,119.51653289794922
08,1,1,10,123.01032257080078
01,1,1,10,129.52898788452148
00,1,1,10,137.78808546066284
02,1,1,10,179.27877378463745
11,1,1,10,179.90066766738892
13,1,1,10,196.21990704536438
07,1,1,10,213.4124116897583
06,1,1,5,170.60587072372437
13,1,1,5,195.92421531677246
00,1,1,5,209.21338534355164
09,1,1,5,227.002121925354
04,1,1,5,230.08428955078125
12,1,1,5,230.9725968837738
03,1,1,5,238.7185995578766
10,1,1,5,250.79757523536682
11,1,1,5,333.7482695579529
02,1,1,5,343.84135603904724
07,1,1,5,370.3780941963196
01,1,1,5,380.63371086120605
08,1,1,5,392.7483649253845
05,1,1,5,401.0934364795685
06,2,1,5,331.30356764793396
09,2,1,5,336.6260459423065
12,2,1,5,371.9724717140198
10,2,1,5,372.98827481269836
05,2,1,5,381.943571805954
08,2,1,5,407.11062240600586
04,2,1,5,424.2018175125122
02,2,1,5,500.99407052993774
11,2,1,5,517.5985312461853
00,2,1,5,527.7631559371948
03,2,1,5,550.0374720096588
13,2,1,5,560.7042083740234
01,2,1,5,641.5628232955933
07,2,1,5,862.2368648052216
08,2,1,10,171.9328305721283
09,2,1,10,182.3693516254425
03,2,1,10,182.61214780807495
05,2,1,10,189.90374398231506
06,2,1,10,200.42164182662964
00,2,1,10,212.46052742004395
12,2,1,10,219.93401455879211
04,2,1,10,228.72583770751953
13,2,1,10,254.81255412101746
02,2,1,10,267.04798221588135
10,2,1,10,287.03438329696655
07,2,1,10,375.57421875
01,2,1,10,388.3205816745758
11,2,1,10,408.89433550834656
08,2,1,20,94.48759841918945
12,2,1,20,117.81369423866272
05,2,1,20,118.57095623016357
04,2,1,20,125.03057885169983
03,2,1,20,135.3738648891449
06,2,1,20,140.26279592514038
09,2,1,20,148.4157738685608
13,2,1,20,169.72173070907593
00,2,1,20,195.17005562782288
02,2,1,20,201.45638179779053
10,2,1,20,207.78888988494873
01,2,1,20,256.23626255989075
07,2,1,20,285.2393856048584
11,2,1,20,322.80714416503906
00,2,1,50,65.10339689254761
06,2,1,50,76.8207619190216
12,2,1,50,81.77252626419067
05,2,1,50,85.64323258399963
10,2,1,50,101.46199750900269
03,2,1,50,105.26424503326416
11,2,1,50,113.27183508872986
09,2,1,50,114.03388547897339
13,2,1,50,116.01496958732605
08,2,1,50,122.40486216545105
01,2,1,50,144.5358645915985
04,2,1,50,147.68812131881714
02,2,1,50,159.2393147945404
07,2,1,50,187.23642468452454
12,2,1,100,55.32702136039734
08,2,1,100,58.944562673568726
00,2,1,100,64.6657600402832
07,2,1,100,86.34330534934998
03,2,1,100,91.11943411827087
06,2,1,100,100.25463700294495
09,2,1,100,102.33522295951843
10,2,1,100,103.0090434551239
04,2,1,100,110.59647393226624
05,2,1,100,157.06743478775024
13,2,1,100,135.17018795013428
11,2,1,100,136.8678035736084
02,2,1,100,144.61267256736755
01,2,1,100,150.11261224746704
03,2,1,500,47.259706020355225
00,2,1,500,47.3995041847229
06,2,1,500,56.744828939437866
12,2,1,500,60.89958834648132
08,2,1,500,61.868959188461304
04,2,1,500,65.34428834915161
09,2,1,500,68.96191263198853
10,2,1,500,74.59496688842773
02,2,1,500,73.50800037384033
05,2,1,500,75.93216800689697
11,2,1,500,79.3055784702301
01,2,1,500,82.46223211288452
13,2,1,500,84.58287167549133
07,2,1,500,86.76381158828735
05,2,1,1000,52.85484504699707
10,2,1,1000,55.43871068954468
00,2,1,1000,60.808058738708496
06,2,1,1000,63.014206886291504
08,2,1,1000,64.58955717086792
12,2,1,1000,65.30556011199951
03,2,1,1000,72.05178809165955
13,2,1,1000,71.57072687149048
04,2,1,1000,76.85035538673401
02,2,1,1000,79.03202486038208
