03,1,2,1000,38.239492654800415
00,1,2,1000,40.15876889228821
06,1,2,1000,47.137834787368774
12,1,2,1000,47.24232625961304
05,1,2,1000,47.35243010520935
04,1,2,1000,47.265060901641846
08,1,2,1000,47.29078006744385
02,1,2,1000,48.4480984210968
11,1,2,1000,48.62051606178284
07,1,2,1000,48.59521150588989
10,1,2,1000,76.12047338485718
01,1,2,1000,96.04962277412415
03,2,2,1000,76.26973962783813
00,2,2,1000,86.78584694862366
08,2,2,1000,91.26496624946594
10,2,2,1000,91.29434275627136
04,2,2,1000,91.50431752204895
05,2,2,1000,137.17521381378174
06,2,2,1000,136.73640513420105
12,2,2,1000,136.78830981254578
09,2,2,1000,137.2598054409027
13,2,2,1000,139.49446082115173
11,2,2,1000,140.48863649368286
02,2,2,1000,140.4886724948883
01,2,2,1000,140.78037548065186
09,2,2,500,30.037608861923218
03,2,2,500,42.64172172546387
10,2,2,500,43.912516593933105
04,2,2,500,44.75827145576477
08,2,2,500,45.01458525657654
06,2,2,500,59.21210193634033
11,2,2,500,46.26931643486023
12,2,2,500,59.6778359413147
05,2,2,500,59.878063440322876
07,2,2,500,61.10951566696167
02,2,2,500,60.920737981796265
01,2,2,500,74.39982843399048
13,2,2,500,75.34384846687317
03,1,2,500,18.070592641830444
00,1,2,500,26.49932360649109
10,1,2,500,28.842374086380005
04,1,2,500,31.65577530860901
12,1,2,500,31.43407654762268
09,1,2,500,31.600449085235596
05,1,2,500,31.736608266830444
06,1,2,500,31.71581745147705
08,1,2,500,31.535449028015137
01,1,2,500,32.19998860359192
07,1,2,500,32.837380170822144
13,1,2,500,32.42810082435608
11,1,2,500,32.55483150482178
02,1,2,500,32.54048418998718
10,1,2,100,10.972488164901733
00,1,2,100,10.945016384124756
06,1,2,100,12.937506914138794
03,1,2,100,12.983944177627563
08,1,2,100,17.776240587234497
04,1,2,100,17.641147136688232
01,1,2,100,18.86736822128296
09,1,2,100,18.749497175216675
07,1,2,100,19.20131802558899
05,1,2,100,20.059115648269653
12,1,2,100,22.079336643218994
13,1,2,100,22.161450386047363
11,1,2,100,22.486937284469604
02,1,2,100,25.0309956073761
00,2,2,100,27.52497959136963
10,2,2,100,27.46552562713623
03,2,2,100,28.868263721466064
06,2,2,100,32.47185301780701
04,2,2,100,40.5663115978241
08,2,2,100,41.197351694107056
12,2,2,100,44.63751292228699
05,2,2,100,55.32713317871094
09,2,2,100,59.29974031448364
02,2,2,100,61.709083557128906
13,2,2,100,71.10066270828247
01,2,2,100,74.30534958839417
11,2,2,100,77.1391990184784
07,2,2,100,80.51095914840698
03,2,2,50,41.7330424785614
00,2,2,50,50.20174527168274
12,2,2,50,50.099047899246216
06,2,2,50,52.06888437271118
08,2,2,50,54.320369482040405
10,2,2,50,56.21801209449768
04,2,2,50,58.421062707901
09,2,2,50,62.0296835899353
07,2,2,50,66.2928421497345
02,2,2,50,71.36537718772888
05,2,2,50,76.773934841156
01,2,2,50,103.41072821617126
13,2,2,50,110.23935413360596
11,2,2,50,119.60053491592407
03,1,2,50,14.57274842262268
05,1,2,50,16.393837213516235
12,1,2,50,17.64993453025818
10,1,2,50,17.940093994140625
00,1,2,50,19.466099739074707
06,1,2,50,20.974963188171387
08,1,2,50,21.2353093624115
04,1,2,50,22.669040203094482
09,1,2,50,24.83054757118225
11,1,2,50,27.972327947616577
13,1,2,50,28.832850694656372
01,1,2,50,29.94823431968689
07,1,2,50,30.45345664024353
02,1,2,50,34.883721351623535
08,1,2,20,28.139532804489136
10,1,2,20,29.578117609024048
12,1,2,20,31.273812770843506
03,1,2,20,35.300875663757324
00,1,2,20,40.71281599998474
06,1,2,20,41.63522148132324
05,1,2,20,45.31969094276428
09,1,2,20,45.37823843955994
02,1,2,20,47.23779821395874
04,1,2,20,49.56864285469055
13,1,2,20,53.30431127548218
11,1,2,20,53.39558506011963
01,1,2,20,63.79249954223633
07,1,2,20,72.67910599708557
03,2,2,20,77.92228674888611
08,2,2,20,84.97230052947998
05,2,2,20,88.52856302261353
10,2,2,20,100.58530139923096
00,2,2,20,100.98236179351807
12,2,2,20,100.92094802856445
04,2,2,20,119.61144590377808
09,2,2,20,130.0929398536682
07,2,2,20,136.41821765899658
02,2,2,20,143.5794997215271
06,2,2,20,155.91380524635315
11,2,2,20,158.91846346855164
01,2,2,20,164.16315603256226
13,2,2,20,168.0088450908661
03,2,2,10,96.1988160610199
04,2,2,10,98.78190612792969
09,2,2,10,112.90541076660156
00,2,2,10,122.55558729171753
10,2,2,10,130.41562819480896
05,2,2,10,131.87923502922058
06,2,2,10,141.6295895576477
01,2,2,10,150.49616527557373
12,2,2,10,151.66819024085999
